,content,campus life,drugs,alcohol,greek life,humor,pop culture,dating,sex,sexuality,race,ethnicity,profanity,question,announcement
303,FYI most people at the door who don’t let people in are not  “mean”. Yall sound like little kids. wa,8.769087493419647,1.4225701801478863,1.3506126590073109,20.49408107995987,63.04807662963867,61.6155207157135,8.954330533742905,3.2599207013845444,7.9466767609119415,13.500450551509857,57.311028242111206,67.36186742782593,99.28016662597656,11.721894890069962
304,| can already feel the feral energy for this weekend,11.928768455982208,96.40984535217285,1.7950383946299553,1.85043066740036,66.03028774261475,55.97687363624573,0.7608386222273111,0.9508751332759857,3.402005136013031,3.499734029173851,3.372516855597496,85.37829518318176,92.00609922409058,37.07870841026306
305,why is every single tach ive met so far such fucking asshOles,96.88905477523804,60.97181439399719,97.61916399002075,17.514236271381378,0.1399018568918109,0.8782769553363323,2.9036948457360268,4.409227892756462,3.549245372414589,2.5541692972183228,0.776063883677125,75.65852999687195,81.9294273853302,99.57104921340942
306,| wonder if people from hubbardsville ever read yikyak and get confused by us,62.537747621536255,0.350064761005342,0.43132337741553783,0.43783229775726795,1.493832003325224,5.763288587331772,0.2923930762335658,0.1999101135879755,0.5516923498362303,3.362054005265236,1.3029403984546661,7.348161935806274,98.73987436294556,44.75417137145996
307,| got so high that my bag of Doritos tastes like a gourmet meal,13.555960357189178,5.168957635760307,8.240031450986862,6.6728174686431885,33.72306823730469,38.88032138347626,8.054839819669724,10.557078570127487,9.360048919916153,12.583187222480774,5.842870473861694,77.69626975059509,84.88364219665527,16.057491302490234
308,reminder that this weekend it is *your* responsibility to make good decisions and making your friends carry your limp drunken body around campus isn’t cute!,12.630486488342285,77.52341628074646,97.66557812690735,7.802621275186539,1.6630934551358223,63.269102573394775,59.171342849731445,30.231642723083496,76.70918703079224,13.01184743642807,56.296491622924805,98.20236563682556,93.97103190422058,41.91001355648041
309,What time does block start today,0.3192594042047858,0.23874628823250532,0.7386329583823681,0.40315049700438976,0.6844957359135151,8.883749693632126,0.23955297656357288,0.3047468373551965,0.7193086203187704,3.4123197197914124,2.4572093039751053,51.129865646362305,91.277015209198,81.59005641937256
310,% I'll never forget that one,31.10111653804779,26.357391476631165,77.49609351158142,8.13613086938858,4.801100492477417,9.361057728528976,15.468871593475342,7.496430724859238,10.205571353435516,13.784269988536835,8.207330107688904,79.2920172214508,94.83833312988281,71.40955328941345
311,TPAIN WE NEED SHE NEEDED ME!!! PLEASE,1.0576304979622364,0.8154189214110374,0.847250409424305,18.073706328868866,96.68307304382324,98.9645779132843,14.111891388893127,4.3931614607572556,19.459977746009827,26.0944664478302,90.28062224388123,91.16418361663818,91.40040874481201,42.27161407470703
312,The closure of Frank had gone awful things for the economy,5.932120606303215,19.61861401796341,95.87810039520264,10.372120141983032,34.93223488330841,15.639403462409973,3.297087550163269,1.871725544333458,8.75626653432846,2.373490296304226,1.6399040818214417,47.340986132621765,99.32485818862915,61.29857301712036
313,Not even Friday night and | am ALREADY down tremendously,83.08941721916199,0.36718130577355623,8.913382142782211,4.29559051990509,35.54441034793854,4.723234474658966,88.16834688186646,51.71407461166382,40.02066254615784,6.191052496433258,4.141579195857048,33.77518355846405,58.75036120414734,65.70958495140076
314,Enzo is #notmyprez but that one tiktok was so funny,7.838968932628632,14.690069854259491,19.031603634357452,0.5670060869306326,0.22604537662118673,3.4168779850006104,6.808705627918243,3.789813071489334,13.159547746181488,70.9112286567688,95.32893896102905,97.90971875190735,94.12210583686829,68.17842721939087
315,Is the jug open,72.45987057685852,1.8914677202701569,6.084500998258591,1.5094198286533356,65.73606729507446,76.28443241119385,3.649730235338211,1.3812761753797531,2.8854968026280403,6.561050564050674,2.1166667342185974,95.50406336784363,87.48876452445984,0.5544919054955244
316,Full appreciation to the seniors for trying to show some last love to the underclassmen,7.50320702791214,0.06630309508182108,1.2600946240127087,0.08087503956630826,43.51711571216583,97.098708152771,5.373351275920868,0.24884415324777365,4.549973830580711,84.05054211616516,2.7389895170927048,30.571717023849487,99.33302998542786,62.936896085739136
317,Drewski a menace Fr,6.11749067902565,99.36608076095581,95.37259340286255,1.6949089244008064,84.96764302253723,61.18264198303223,10.711824893951416,7.087184488773346,19.112753868103027,38.75167369842529,75.37313103675842,72.48510718345642,98.90342950820923,91.76302552223206
318,It's been “one of those days” for like three years now,84.73392128944397,0.49795168451964855,0.19191991304978728,2.3577511310577393,95.20047307014465,75.99678039550781,7.2402335703372955,7.582347095012665,50.5482017993927,12.26709932088852,5.920793488621712,99.0133285522461,97.92511463165283,96.01640701293945
319,when is taylor lake swim,3.727203607559204,0.5663765594363213,1.3157169334590435,0.5564542021602392,77.64211893081665,46.81103825569153,13.511461019515991,2.131865918636322,2.7274969965219498,2.310629189014435,1.5336093492805958,26.413968205451965,73.66706728935242,99.46004152297974
320,if u took a cream color puffer from phi delt give it back I'll Venmo $5,10.183919966220856,3.127722442150116,33.8867723941803,1.9679311662912369,79.9795150756836,50.39317607879639,8.775477856397629,6.01443275809288,9.101126343011856,4.6438198536634445,2.6574859395623207,43.96308362483978,85.5367660522461,10.234331339597702
321,| hope y'all seniors come in my room because | have a nerf gun,25.539377331733704,8.78949984908104,6.336945295333862,4.182855412364006,8.332731574773788,35.27512848377228,17.99522638320923,10.513501614332199,9.807095676660538,4.13428395986557,5.839323997497559,18.33088845014572,88.41825723648071,7.753266394138336
322,Shout out Matt Huntington,93.22085380554199,0.18731598975136876,0.3653283463791013,4.0133994072675705,55.875205993652344,2.3955991491675377,0.24175983853638172,0.3352538449689746,2.3033175617456436,4.406480491161346,3.8258034735918045,75.04906058311462,99.60322976112366,87.28272914886475
323,U really get to see all the sneaky links when u stay up late,1.1619677767157555,0.2137210452929139,0.2081363694742322,0.4218155052512884,83.7861716747284,99.115389585495,1.2872458435595036,0.4161008633673191,1.3958610594272614,35.048508644104004,75.13793706893921,41.81126952171326,98.88474941253662,96.8465507030487
324,That was so underwhelming,5.1988910883665085,1.66045892983675,2.497038058936596,0.15661123907193542,0.2886694623157382,0.13987148413434625,0.18768517766147852,5.0495583564043045,0.6780128460377455,11.146190762519836,7.305385917425156,38.60076665878296,93.24360489845276,98.95111918449402
325,"i cleaned my room for my seniors, wya??",3.742893412709236,0.06963125779293478,0.06727435393258929,6.822586804628372,0.5895303562283516,0.10681144194677472,0.22358822170644999,0.10195747017860413,0.22841740865260363,0.31274373177438974,0.3256493015214801,32.48774707317352,89.11041617393494,98.41396808624268
326,Why everyone got blue hair now,7.672113925218582,99.25147891044617,99.17629957199097,0.7304724771529436,89.46638703346252,7.213662564754486,0.5098613910377026,2.8214745223522186,6.3972800970077515,1.317346841096878,1.0589436627924442,99.4924783706665,75.15044212341309,1.243230514228344
327,Weekly reminder than Colgate cares more about legal protection than SA victims,11.951262503862381,12.848101556301117,13.810576498508453,1.1669217608869076,4.010109603404999,37.88687288761139,1.977815292775631,4.199747741222382,4.950902238488197,73.93733859062195,20.556145906448364,90.0679349899292,92.25832223892212,98.8412082195282
328,Life is Short,6.187023967504501,1.2793999165296555,3.3224519342184067,2.5600310415029526,23.41892272233963,4.102461412549019,87.98153400421143,14.565004408359528,77.68081426620483,2.8789525851607323,6.948457658290863,28.573763370513916,95.70284485816956,74.09669756889343
329,The wind sounds like my bong getting abused,21.991370618343353,45.64768970012665,21.972471475601196,11.726994067430496,77.53960490226746,40.89548885822296,36.44150495529175,96.73308730125427,87.43773102760315,47.08586037158966,32.42047429084778,99.98800754547119,95.30976414680481,89.70392942428589
330,Heads will be rolling for a-trak,95.86294889450073,71.28544449806213,99.12050366401672,19.452352821826935,57.72135853767395,34.03966426849365,4.177083820104599,2.9773492366075516,31.812214851379395,19.068865478038788,7.246600836515427,50.09348392486572,98.48811626434326,64.12163972854614
331,I'm single by choice... just not my choice.,90.83247780799866,0.15330907190218568,1.1443216353654861,0.4836583975702524,23.695258796215057,3.198721632361412,4.993761703372002,1.737995631992817,4.994966089725494,1.0262290015816689,2.0663250237703323,42.37565100193024,98.54793548583984,8.556484431028366
332,Fuck ©,0.8138222619891167,0.5454427562654018,1.3774232007563114,0.5615784786641598,19.918817281723022,65.6023919582367,24.42091703414917,1.0346801951527596,2.730388753116131,4.1638631373643875,3.443995490670204,25.673481822013855,89.86036777496338,45.39879262447357
333,Up vote if you skipping your classes Friday to drink,45.24538218975067,0.41220844723284245,1.2080656364560127,4.3948788195848465,64.38718438148499,8.014168590307236,2.408694475889206,2.9321417212486267,3.7448372691869736,13.573485612869263,3.7063632160425186,72.61209487915039,91.14705324172974,40.32892286777496
334,Do seniors storm CL rooms too?... asking for a friend,44.38368380069733,2.654043398797512,2.0486220717430115,2.821299061179161,19.76022571325302,31.939586997032166,88.7427270412445,4.155166074633598,16.142989695072174,1.7732435837388039,4.2769331485033035,70.53644061088562,99.679034948349,36.90759241580963
335,“Kickstart My Heart” hits different,87.8901720046997,1.1075637303292751,6.833156198263168,80.3954541683197,47.002846002578735,62.54410147666931,4.675663262605667,5.090127512812614,6.955478340387344,7.555855810642242,11.230282485485077,98.52457642555237,90.53904414176941,9.049666672945023
336,THE ONLY DAMAGE THAT EVER HAPPENED WAS TO A GATE HOUSE WALL THAT WASNT EVEN SOMEONES ROOM BE NICE AND JUST LET THE SENIOR SEE,55.18752336502075,0.5009286571294069,0.7454791106283665,9.384357184171677,8.041516691446304,10.462886095046997,1.095674466341734,0.292203645221889,1.9087079912424088,22.83620834350586,6.815455108880997,97.44392037391663,99.67328310012817,18.579579889774323
337,yo how long is dk open,75.25285482406616,1.0976314544677734,3.6265291273593903,5.40117584168911,7.867242395877838,1.3026656582951546,1.8355773761868477,1.3024657033383846,2.8773605823516846,1.3055390678346157,2.3498423397541046,54.70385551452637,75.64151883125305,98.17179441452026
338,Not Yik yak ruining the fun and surprise of dorm storm,97.74905443191528,21.297094225883484,20.59764862060547,74.91135597229004,24.233417212963104,13.512466847896576,19.01998221874237,26.164239645004272,36.04391813278198,78.52834463119507,58.10966491699219,99.35799837112427,96.1962342262268,99.07613396644592
339,wtf pls tell me when u gonna storm byran | need to get my work done® ® and do seniors live in Bryan when they were freshmen,34.938132762908936,9.501029551029205,0.27838090900331736,0.9076601825654507,55.22382855415344,93.83376240730286,3.6407437175512314,2.217482775449753,14.919811487197876,94.62347030639648,14.067007601261139,99.52065348625183,90.82043766975403,6.354580819606781
340,seniors please storm read hall in 113,0.36198932211846113,2.5640981271862984,50.609004497528076,0.8287816308438778,18.74515265226364,10.079029947519302,0.5185746122151613,99.05136823654175,98.55409264564514,0.8057248778641224,0.763455405831337,95.10183930397034,72.98954129219055,3.8138337433338165
341,yall are getting into my dorm over my dead body,97.02250957489014,14.083205163478851,98.96037578582764,7.058966904878616,30.481258034706116,6.307920068502426,2.0165879279375076,3.50978784263134,6.493336707353592,5.9138573706150055,13.964506983757019,48.203566670417786,79.79651093482971,68.32432746887207
342,Omg | just saw T- pain riding Chris Heckels bike,14.91168588399887,22.13263213634491,2.8777848929166794,5.07112629711628,84.73180532455444,78.42229008674622,21.438884735107422,98.99104237556458,99.06170964241028,23.455557227134705,29.16305661201477,99.71383810043335,84.2007577419281,40.92114865779877
343,i've become addicted to drunk car sex,97.15384840965271,2.21704114228487,6.3094355165958405,33.608293533325195,34.30069088935852,13.79447728395462,38.54072391986847,2.970891073346138,13.135159015655518,77.06947326660156,81.88417553901672,64.15820717811584,97.96895980834961,92.03973412513733
344,"Dorm Storm is like 9:30/10, seniors who lived there freshman year come back and bring alc to the people who currently live in their rooms",96.16297483444214,41.37795865535736,51.07545256614685,83.00595283508301,63.71890902519226,60.1485550403595,96.91045880317688,99.53916072845459,99.14391040802002,5.375397950410843,4.167057573795319,94.36087012290955,92.74020791053772,89.65900540351868
345,Booty going Up Down,95.05834579467773,94.62622404098511,89.86249566078186,7.552889734506607,39.56712782382965,27.300819754600525,5.1130034029483795,3.2823413610458374,10.7793889939785,14.665327966213226,16.961568593978882,31.899356842041016,83.1247627735138,99.19639825820923
346,Living in Culumbus circle @ @O Living in Curtis circle @BF,1.759488321840763,0.0762856740038842,0.09857959812507033,3.38561087846756,33.68188738822937,4.104986414313316,0.20205113105475903,94.67753171920776,98.95786643028259,1.5797113999724388,1.3955670408904552,50.73308348655701,91.69942140579224,97.35031127929688
347,Saw an old hookup during storm the dorm and now | want to get RAILED,2.718054875731468,0.1386759802699089,0.4053868353366852,0.45168413780629635,0.8097601123154163,4.051389917731285,14.373034238815308,0.36537935957312584,0.9551040828227997,2.324017696082592,0.9842948988080025,20.60728818178177,98.93162250518799,1.5070943161845207
348,Etc is gonna be giving out free hydes at 7PM tonight at the MAT come get ur free vape!!!,96.7250406742096,2.291440963745117,14.000140130519867,50.612467527389526,41.12762212753296,20.237457752227783,4.625757783651352,8.784560114145279,19.4054052233696,10.27284860610962,5.9880658984184265,47.78515696525574,99.0285575389862,55.0864577293396
349,my friend got her period for the first time,6.131776794791222,1.6145288944244385,0.4110364709049463,2.6308340951800346,26.096120476722717,20.385397970676422,43.81536841392517,2.537853457033634,14.297893643379211,43.677595257759094,14.047589898109436,36.088523268699646,99.4623064994812,7.6187849044799805
350,what's actually worth my time this weekend?,94.62141990661621,15.848110616207123,88.46867680549622,7.679068297147751,87.2741162776947,64.1897201538086,9.996473044157028,79.28889989852905,99.12636280059814,22.59526550769806,34.03244912624359,97.20040559768677,91.14992618560791,22.579771280288696
351,If my dorm is locked do they still Storm it,4.576101899147034,0.7291113026440144,11.813047528266907,1.1731922626495361,96.94178104400635,1.3667437247931957,3.8552269339561462,6.168191134929657,13.323454558849335,5.4295457899570465,5.871036648750305,87.2653603553772,90.49458503723145,2.2262195125222206
352,who's ° pen rn?,5.5468980222940445,0.5110554397106171,0.44142501428723335,1.3045637868344784,18.206676840782166,61.60346865653992,0.2445847261697054,0.13710767962038517,5.3200613707304,5.126267299056053,9.393683075904846,27.799978852272034,78.63690257072449,42.31173098087311
353,Shitting in lib isnt the same without her,2.7880877256393433,3.981463611125946,0.5031093955039978,0.7763267960399389,0.34619756042957306,10.581468790769577,9.556658565998077,0.4409253131598234,3.1190991401672363,5.671757087111473,3.2288409769535065,45.827716588974,98.25760126113892,6.768065690994263
354,the freshman | saw this night were straight outta diary of a wimpy kid have more fun folks,79.11950945854187,0.21025424357503653,2.465883269906044,2.709694020450115,60.87809205055237,29.793214797973633,1.032545231282711,0.5636034533381462,9.44032147526741,4.700842127203941,15.79960435628891,32.393842935562134,93.11708211898804,94.60009932518005
355,"@ everyone who performed in dance fest, y'all were so amazing! literally | had goosebumps the whole time <3",23.771382868289948,0.645761052146554,1.7037130892276764,7.376791536808014,75.75467228889465,13.537387549877167,1.3673198409378529,0.7851478643715382,2.1210942417383194,4.558847472071648,4.79658879339695,47.574642300605774,86.05157732963562,5.107603594660759
356,Has anyone been hit yet,3.842437267303467,1.1415094137191772,0.5175282247364521,2.1052557975053787,2.7382494881749153,4.156916961073875,54.97604012489319,4.766126349568367,34.41892862319946,20.16415297985077,12.869763374328613,24.91302192211151,99.64631199836731,38.978445529937744
357,WELL AT LEASCHT OWR SHOOULS,1.2426331639289856,0.4070025868713856,1.1707477271556854,0.8896235376596451,9.18777585029602,74.77496266365051,21.811071038246155,1.8773030489683151,4.182643815875053,5.592172592878342,5.700958892703056,42.092034220695496,92.62406826019287,61.0576868057251
358,Soaking in the sun enjoying the weather pretending there's no impending doom,68.50287914276123,0.11731934500858188,0.3066250355914235,0.4271285142749548,67.51254796981812,26.461261510849,1.2057828716933727,0.18953823018819094,1.238070521503687,4.718548804521561,4.135701060295105,51.44113302230835,95.53217887878418,62.23204731941223
359,is he looking at ME or is he looking at me,87.06806302070618,2.4656053632497787,3.067210130393505,3.039698861539364,77.10158824920654,32.213571667671204,32.7821284532547,99.47570562362671,99.25596714019775,34.95209813117981,34.384360909461975,95.85251808166504,90.9479022026062,87.23328113555908
360,Socials these days had their parents schedule playdates till high school. then they just started asking for money,36.35607957839966,0.44548758305609226,2.577509731054306,22.18734323978424,0.18526326166465878,1.4495880343019962,1.1632466688752174,0.25519304908812046,0.2931117080152035,0.5656457971781492,2.330458164215088,92.16323494911194,91.29847288131714,29.082024097442627
361,Coop water from the soft drink machine hits different,76.34593844413757,0.9042607620358467,61.929816007614136,4.347468912601471,0.5898968316614628,64.68642354011536,18.995574116706848,2.0988577976822853,55.697840452194214,12.47226595878601,9.51555073261261,87.04347610473633,89.22844529151917,27.295219898223877
362,these senior Guys walking by are responsible for my latest Erections,1.076127402484417,1.3405255042016506,0.2441483549773693,0.7857815362513065,84.98673439025879,83.58485698699951,4.460236057639122,25.26111602783203,55.790913105010986,8.74730497598648,97.95717597007751,92.70000457763672,98.2020914554596,16.342194378376007
363,"socially tridelt, fiscally kappa",98.57484698295593,9.462662041187286,73.41766357421875,95.54449319839478,85.74756383895874,96.21298313140869,46.19366526603699,14.92224931716919,39.5332396030426,39.151668548583984,25.56302547454834,95.28595805168152,99.18034076690674,87.19707727432251
364,Watching guys drink straight out of the trudy water fountain with their mouth gives me such an ick,64.66025114059448,4.647291451692581,8.981241285800934,95.00859379768372,87.83889412879944,98.98052215576172,6.807643175125122,48.21845293045044,40.66576063632965,38.94110918045044,47.09747135639191,92.06914901733398,92.73793697357178,98.31604361534119
365,Imm a sushi,84.51539874076843,0.22692244965583086,4.131022095680237,42.23458766937256,63.755786418914795,22.32596129179001,27.03675627708435,0.812543835490942,10.085450112819672,19.83579695224762,18.52911114692688,43.10280680656433,91.79675579071045,15.113426744937897
366,Does John Jug know I'll be dorm storming the Jug because that  was where i lived freshman year... yl,11.434252560138702,0.7031870074570179,5.1842499524354935,1.1811835691332817,45.398351550102234,8.063958585262299,0.9105575270950794,0.6559692323207855,2.116541378200054,4.110689088702202,2.6730692014098167,65.55344462394714,87.5268816947937,21.543432772159576
367,Spaghettifest,95.1093852519989,6.762309372425079,52.37085819244385,14.707662165164948,96.9707190990448,67.48625636100769,94.31942105293274,17.50926524400711,32.11299180984497,37.789320945739746,32.34425485134125,82.46825933456421,94.85647678375244,99.13596510887146
368,cant wait to critique yalls decor tonight bc i guarantee mine as a freshman was cuter,23.604393005371094,7.953161746263504,14.352363348007202,4.353798180818558,15.337423980236053,12.545454502105713,4.627145454287529,4.530344158411026,5.939829722046852,10.358253866434097,7.846752554178238,76.31389498710632,93.09661984443665,96.46328091621399
369,Only thing getting me through this week is block on Saturday®,94.11429166793823,3.2302577048540115,57.02682137489319,2.847588248550892,73.19159507751465,65.94066023826599,5.675794184207916,6.4537763595581055,8.921966701745987,19.656100869178772,24.52475130558014,29.046964645385742,84.14121270179749,97.55600690841675
370,Y‘all better be fun to spend the summer with at Curtis,84.2570960521698,3.1734269112348557,0.37806485779583454,0.7605570834130049,90.6745195388794,84.90929007530212,0.32465867698192596,1.0877124965190887,2.3651834577322006,68.28550696372986,30.402427911758423,83.79423022270203,98.23386073112488,45.25477886199951
371,Please storm 113,89.72064852714539,0.07234400836750865,0.06999512552283704,0.4388873931020498,8.441809564828873,5.8213599026203156,93.09241771697998,99.78997707366943,99.65638518333435,98.23610782623291,97.05560207366943,94.48614120483398,92.20918416976929,16.080699861049652
372,"Freshman, put Stillman on your resume when you apply for a Colgate premier job. We got you",38.21134865283966,3.424881026148796,99.75888729095459,36.40820384025574,95.97788453102112,22.02698439359665,1.3652564026415348,4.154717922210693,29.315990209579468,4.590101167559624,3.4970134496688843,85.17810702323914,84.56902503967285,98.7348198890686
373,Someone should try to steal the police dog that the cops brought to whitnall for the concert,9.013215452432632,5.5157337337732315,6.564206629991531,4.8436325043439865,95.2000081539154,27.555471658706665,13.55431079864502,9.993905574083328,11.640375852584839,5.8366235345602036,5.778513848781586,72.85664677619934,69.23542022705078,9.64486226439476
374,"“| just want to have sex, but theirs not enough POC men. And I'm friends with most of them. @” - a black girl at colgate.",73.16693663597107,10.381672531366348,19.177153706550598,1.6349555924534798,86.13325953483582,87.96846866607666,74.28387403488159,99.75578784942627,99.65930581092834,41.28560125827789,41.62204563617706,98.61361980438232,94.66122388839722,93.81505250930786
375,the suns up and so am | it's time to drink happy spw,1.991443708539009,1.250565331429243,0.3900417126715183,0.7378831040114164,1.0764350183308125,4.748446121811867,4.773995652794838,6.164661422371864,36.11571788787842,3.7675175815820694,5.666171386837959,99.0295946598053,98.53724837303162,1.5139464288949966
376,I'm already laughing so hard and  while you can,5.567136779427528,0.5006012041121721,0.9490338154137135,3.4591149538755417,11.584161967039108,0.5476790480315685,0.5648781545460224,0.6582041271030903,1.564778946340084,1.345664169639349,0.9301242418587208,10.848753154277802,0.241542118601501,96.32336497306824
377,"Orgy in Yankees room. If you're a guy, bring at least 3 girls to qualify for the SPW discounts too",86.42594814300537,4.066886380314827,8.38838666677475,13.403832912445068,84.40924882888794,10.429490357637405,76.86083316802979,91.443932056427,90.92433452606201,24.6841698884964,19.042600691318512,91.49500727653503,97.31753468513489,91.26479029655457
378,is anyone else incredibly touch deprived? like im starting to go fucking insane,90.7401442527771,1.5733188018202782,4.355011507868767,0.5280635319650173,96.78618907928467,97.98247814178467,6.489464640617371,3.711935877799988,14.329339563846588,16.622792184352875,94.67824697494507,92.20879077911377,98.79671931266785,61.72956824302673
379,Once again here to just say you're doing great and | believe you can get through the week,1.4349945820868015,0.24434623774141073,0.13950631255283952,1.262569334357977,63.75886797904968,4.825621470808983,0.4052308853715658,0.46543143689632416,2.5573061779141426,2.0926525816321373,1.9491087645292282,96.16973400115967,97.34925627708435,65.72073698043823
380,Yo one of the seniors that came to my room was lowkey hot,19.707946479320526,0.8058751001954079,0.8143776096403599,1.5932520851492882,59.095698595047,95.77614068984985,4.3435025960206985,9.529440850019455,14.658059179782867,20.05222588777542,3.815692663192749,33.34256708621979,93.10756325721741,95.74661254882812
381,| bet campo could've bought twitter with the money they make off our parking tickets,96.14627957344055,1.2450064532458782,5.347245559096336,4.985945299267769,49.55292046070099,5.969976261258125,5.245213210582733,7.813553512096405,6.937630474567413,14.407804608345032,6.445781886577606,99.2112398147583,81.47690296173096,80.7227075099945
382,my money don't jiggle jiggle it folds,29.646778106689453,0.042725837556645274,0.1533344155177474,0.1583467237651348,0.4226350225508213,0.20816393662244081,0.05260289181023836,0.10027550160884857,0.24452242068946362,1.047799177467823,0.3278355346992612,98.48563075065613,82.17979073524475,95.04521489143372
383,SPW starts and sun comes out,97.37006425857544,2.281673438847065,6.808923184871674,44.57055330276489,51.573389768600464,21.229980885982513,1.50611512362957,3.840167820453644,8.301743119955063,16.075830161571503,10.991403460502625,82.08416700363159,97.61067628860474,54.620903730392456
384,Rip to all the sophmores who never got their dorms stormed as freshmen,97.46232032775879,3.9435584098100662,3.40738445520401,0.7179382722824812,9.45347249507904,17.309658229351044,9.188040345907211,6.8414852023124695,8.176519721746445,9.999589622020721,23.71462732553482,49.49394166469574,95.51741480827332,82.05675482749939
385,frank closing is comparable to the housing crisis of 08,64.92536664009094,0.14123846776783466,0.3792066592723131,5.943122506141663,32.91449248790741,19.46900635957718,95.34386992454529,99.58129525184631,99.2599606513977,21.801291406154633,7.981598377227783,52.718257904052734,99.22582507133484,89.86987471580505
386,kinda disappointed that my dorm didn’t get stormed,2.5177214294672012,0.11038138763979077,0.05867712898179889,0.31076224986463785,33.20992887020111,7.044981420040131,1.0420058853924274,0.5011192057281733,0.5263677798211575,6.932026892900467,2.654326893389225,79.75022792816162,99.27883744239807,69.94599103927612
387,Campo and res life can’t let 2022 have one thing,8.698603510856628,0.1757530029863119,0.4017079249024391,0.11662561446428299,43.727561831474304,97.74296283721924,1.281913835555315,0.7841562852263451,2.821173146367073,9.843647480010986,10.165999084711075,89.29818272590637,80.28337955474854,3.6053497344255447
388,"to whichever senior thats gonna show up, can we have like a 10 second makeout if u think im hot",97.79047966003418,64.82768654823303,70.58716416358948,48.71556758880615,84.85246300697327,82.18085169792175,96.88218832015991,55.66715598106384,41.75271689891815,50.84601640701294,17.382359504699707,98.98793697357178,94.39066648483276,99.52453970909119
389,Who said snow wasn’t illegal at the end of May. Oh right Hamilton New York,,,,,,,,,,,,,,
390,coop is playing space song rn is not very spw of them,,,,,,,,,,,,,,
391,literally everybody come to DU tmro after T pain let's cave the floor in,,,,,,,,,,,,,,
32,,89.82433080673218,10.601481050252914,5.185580253601074,9.291323274374008,13.11667263507843,10.55416539311409,14.92520421743393,6.893333792686462,9.886153042316437,12.96486109495163,11.54189333319664,52.04024314880371,94.25294995307922,99.64438080787659
263,,3.0776074156165123,0.4678790457546711,0.3933990839868784,2.529303729534149,15.748341381549835,47.56811559200287,17.503300309181213,0.8871309459209442,2.3354239761829376,9.960569441318512,34.52889323234558,18.37047040462494,99.49146509170532,18.00367534160614
287,,62.07173466682434,0.1355185406282544,0.2544373972341418,5.737656354904175,43.67828965187073,70.43017148971558,1.4559956267476082,76.79777145385742,97.11042046546936,1.037649717181921,2.486725337803364,53.75146269798279,99.36593174934387,1.43917016685009
